"ID","ID","PARTNER_ID","NAME","ADDRESS","ADDRESS_2","CITY","STATE","POSTAL_CODE","COUNTRY","TIMEZONE","PHONE","EMAIL","FAX","LONGITUDE","LATITUDE","STATUS"
"a0WM0000005j95SMAQ","51db0aab275b24d92c000263","51db0a6a8b3b8186e9000281","Primary Location","KEITHSTRASSE 12","","Berlin","","10787","DE","Europe/Berlin","+49 (0)30 374 43135","mail@silberkuppe.org","","13.346202","52.50289","Item Updated"
"a0WM0000005j95TMAQ","512ce84f7d445df9c8000024","4ddaf875122f3100010001fc","Hong Kong","304, 3F The Pedder Building","12 Pedder Street","Central, Hong Kong","","","","Asia/Hong_Kong","+852 2801 6252","","","114.160258","22.281322","Item Updated"
"a0WM0000005j95UMAQ","51db0c528b3b818abb00027a","51db0c3b8b3b8163f6000284","Primary location","53-54 SAI STREET","","CENTRAL, HONG KONG","","","","Asia/Hong_Kong","+852 2858 5072","","","114.148874","22.284999","Item Updated"
"a0WM0000005j95VMAQ","51db0d2c275b24ffad0002b1","51db0d0d8b3b8186e9000291","Primary location","Bülow Wichelhaus GbR Genthiner Strasse 36","","Berlin","","10785","Germany","Europe/Berlin","+49 30 261 03283","","","13.38886","52.517036","Item Updated"
"a0WM0000005j95WMAQ","51db0de38b3b8167fd0002ac","51db0d648b3b819ddc00033d","Taipei","2F, No.57,Sec.1, Dunhua South Road","","Taipei","","10557","Taiwan","Asia/Taipei","886-2-2570-0390","","","121.5637","25.037517","Item Updated"
"a0WM0000005j95XMAQ","51db0e528b3b818abb000295","515bfe031b12b0244a0029bc","Primary Location","Kurfürstenstrasse 13/14","","Berlin","","10785","Germany","Europe/Berlin","+ 49 30 2300 5581","info@sommerkohl.com","","13.349823","52.503238","Item Updated"
"a0WM0000005j95YMAQ","51db0f3a275b2491b7000317","516da272fdc441d75e0000ab","Primary Location","WALDEMAR THRANES GATE 86C","","Oslo","","N 0175","Norway","Europe/Oslo","+47 22 60 13 10","","","10.739111","59.913269","Item Updated"
"a0WM0000005j95ZMAQ","51db10b08b3b8163f60002b8","51db107e8b3b8163f60002b2","Primary Location","510 Karangahape Road","","Auckland","","1010","New Zealand","Pacific/Auckland","64 9 307 0703","","","174.765551","-36.853466","Item Updated"
"a0WM0000005j95aMAA","51db12c7275b2491b7000348","51db129e8b3b8163f60002bf","Primary location","799 Elizabeth St ","","Zetland, Sydney","","NSW 2017","Australia","Australia/Sydney","61 2 9698 4696","","","151.205258","-33.903801","Item Updated"
"a0WM0000005j95bMAA","51db145f8b3b818abb0002e9","51db14348b3b81f3cf0002e4","Naples","Via Tribunali 293","","Naples","","80138","Italy","Europe/Rome","+39 (0)81 295882","","","14.2423","40.844116","Item Updated"
"a0WM0000005j95cMAA","519563abdf88a4448b00002c","516d9aa79ad2d388860009a3","Primary","2-12-4-1F, HigashiAzabu, Minatoku","","Tokyo","","1060044","Japan","Asia/Tokyo","+81-(0)3-5571-5844","","","139.510395","35.690041","Item Updated"
"a0WM0000005j95dMAA","51db15ef8b3b819ddc000398","51db15b98b3b819ddc000390","Primary Location","1-2-11 Higashi-Kanda","Chiyoda-ku ","Tokyo","","101-0031","Japan","Asia/Tokyo","+81-(0)3-5856-5713","","","139.510395","35.690041","Item Updated"
"a0WM0000005j95eMAA","51db16d4275b24d3e2000312","50776cfdfdab6100020001d9","Wooster St","47 Wooster St","","New York","New York","10013","","America/New_York","+1 212 279 9219","","","-74.002544","40.722647","Item Updated"
"a0WM0000005j95fMAA","519563e853a28a01b3000009","517afc140367f639e1000251","Primary location","1007 Metropolitan Avenue Metrostar Building","","Makati City","","1205","Philippines","Asia/Manila","+63 (2) 897.7877","","","121.023532","14.556885","Item Updated"
"a0WM0000005j95gMAA","51dd67068b3b81bec6000285","51912368a0134c6130000021","Primary Location","630 Greenwich St","","New York","New York","10014","","America/New_York","(212) 431-4977","","","-74.008183","40.730827","Item Updated"
"a0WM0000005j95hMAA","51dd68148b3b810f5c00006d","51686138ef3bd9becd0003fa","Bookstore","227 Waverly Place","","New York","New York","10014","","America/New_York","(646) 370-5847","","","-74.001678","40.736163","Item Updated"
"a0WM0000005j99NMAQ","5399c328a09a67144c0007aa","4debca99852ed400010028e8","New York","4 East 77th Street","","New York","NY","10075","United States","America/New_York","(212) 988-1623","","","-73.986581","40.730599","Item Updated"
"a0WM0000005j99OMAQ","5435834772616965cc100400","542ae4217261693116760400","Primary Location","41 East 57th Street","floor 11","New York","NY","10022","USA","America/New_York","212 319 1996","","","-73.971901","40.762269","Item Updated"
"a0WM0000005j99PMAQ","4e3c7241de52c80005004e99","4df68b8c0938120001000129","Primary Location","525 W 24th St.","","New York","NY","10011","United States","America/New_York","(212) 627-6000","","","-74.004977","40.749129","Item Updated"
"a0WM0000005j99QMAQ","4e3c7241de52c800050050ad","4de40fb82177f3000100b00a","Primary Location","Rua Gonçalves Ledo, 17","sobrado, Centro","Rio de Janeiro","","20060-020","Brazil","America/Sao_Paulo","+55 21 2222-1651","","","-42.419415","-22.275276","Item Updated"
"a0WM0000005j99RMAQ","4e3c7247de52c80005005373","4db9a955db68d133c6000bdb","Primary Location","520 W 20th Street","","New York","New York","10011","United States","America/New_York","(212) 727-2050","","","-74.006623","40.746167","Item Updated"
"a0WM0000005j99SMAQ","4e3c724cde52c80005005619","4ddd695b982e39000100049f","Primary Location","Galerie Michael Janssen","Potsdamer str. 63","Berlin","","D-10785","","America/Caracas","","berlin@galeriemichaeljanssen.de","","-66.821926","10.479385","Item Updated"
"a0WM0000005j99TMAQ","4e3c724cde52c800050059c8","4de3d66e85705b000100573d","Primary Location","Via dei Querceti, 4/5","","Roma","","00184","Italy","Europe/Rome","+39 06 7725 4794","","","12.497616","41.887791","Item Updated"
"a0WM0000005j99UMAQ","4e3c724dde52c80005005d0f","4dd16a289a11650001000d53","Primary Location","108, rue Vieille du Temple","","Paris","","75003","France","Europe/Paris","+33 1 42 710 933","paris@yvon-lambert.com","","2.362808","48.860964","Item Updated"
"a0WM0000005j99VMAQ","4e3c724dde52c80005005f44","4de8736eb1d4e10001007400","Primary Location","8 East 76th Street","","New York","NY","10021","United States","America/New_York","212.737.2221","","","-73.964531","40.774564","Item Updated"
"a0WM0000005j99WMAQ","4e3c724dde52c8000500616a","4dea2c58f3e4e60001003384","Primary Location","Lungadige Galtarossa, 21","","Verona","","37133 ","Italy","Europe/Rome","","","","10.992412","45.438496","Item Updated"
"a0WM0000005j99XMAQ","4e3c724ede52c800050065fe","4de5680578043700010071db","Primary Location","62 Kingly Street London ","","London","","W1B 5QN","US","America/New_York","+44 20 7493 8611","","","-84.083265","37.128977","Item Updated"
"a0WM0000005j99YMAQ","4e3c7254de52c80005006bf1","4d9b4796d608bb79610031d8","Primary Location","519 West 24th Street","","New York","NY","10011","United States","America/New_York","(212) 206-7100","","","-74.004244","40.748685","Item Updated"
"a0WM0000005j99ZMAQ","4e3c7254de52c80005006ec6","4de80125fe3839000100139f","Primary Location","Skalitzer Straße 68 ","","10997 Berlin","","","Germany","Europe/Berlin","+49 30 75442118","","","13.439694","52.500275","Item Updated"
"a0WM0000005j99aMAA","4e3c7254de52c800050070a4","4d8b93154eb68a1b2c000d90","Primary Location","24 East 78th Street","","New York","NY","10075","United States","America/New_York","212-628-9760","apolemis@gpgalleryny.com","212-628-9635","-73.986581","40.730599","Item Updated"
"a0WM0000005j99bMAA","4e3c7255de52c800050072b6","4e08f8025c65ab0001003476","Primary Location","450 Harrison Avenue / 29 Thayer Street","","Boston","MA","02118","United States","America/New_York","617 357 7177","samson@samsonprojects.com","617 357 5559","-71.074646","42.334158","Item Updated"
"a0WM0000005j99cMAA","4e3c7255de52c80005007578","4e170f0d4b44d6000100207a","Primary Location","Rämistrasse 34","","Zürich","","8001","Switzerland","Europe/Zurich","","","","8.549285","47.37016","Item Updated"
"a0WM0000005j99dMAA","4e3c7256de52c80005007a37","4e25ac1e73234e0001008503","Primary Location","29C Ludlow Street","","New York","New York","10002","United States","America/New_York","212-695-8201","info@blackstongallery.com","","-73.989098","40.718636","Item Updated"
"a0WM0000005j99eMAA","4e4540ff8c0add0001001d61","4dffb77ab9274900010090f5","Ana Cristea Gallery","521 West 26th Street","","New York","NY","10001","United States","America/New_York","+1 212-904-1100","info@anacristeagallery.com","+1 212-904-1171","-74.00369","40.750216","Item Updated"
"a0WM0000005j99fMAA","4e454ab68c0add0001003ae1","4e14b98d805cfe00010055c8","Primary Location","106 New Bond Street","","London","","W1S 1DN","United Kingdom","Europe/London","+44 20 7495 4960","info@maxwigram.com","","-0.143276","51.51115","Item Updated"
"a0WM0000005j99gMAA","4e4a3b2c866c68000100c10c","4d8b92c74eb68a1b2c00052c","HAUNCH OF VENISON YARD","6 Haunch of Venison Yard","","London ","","W1K 5ES","United Kingdom","Europe/London","","","","-0.146556","51.513477","Item Updated"
"a0WM0000005j99hMAA","4e4acc98502f5400010062c0","4dd68f8e110b7700010045e2","NYC Location 2","24 Grafton Street","","London","","W1S 4EZ","United Kingdom","Europe/London","+44 203 538 3165","","","-0.142982","51.50943","Item Updated"
"a0WM0000005j99iMAA","4e4acfed502f5400010064cd","4dda94c8ab11d60001000003","TAOPU","Building 8, 18 Wuwei Rd.","","Shanghai","","200433","China","Asia/Shanghai","+86 21-3632 2097","","","121.523774","31.310848","Item Updated"
"a0WM0000005j99jMAA","4e4ad155c43d4d0001003b13","4dc989459974460001003322","Chelsea Location 3","510 West 25th Street","","New York","NY","10001","United States","America/New_York","","","","-74.004027","40.749071","Item Updated"
"a0WM0000005j99kMAA","4e4adf30502f540001007c2c","4d8b92cd4eb68a1b2c000612","Upper East Side Location","745 Fifth Avenue","","New York","NY","10151","United States","America/New_York","212 752 2929 ","info@maryboonegallery.com"," 212 752 3939 ","-73.986581","40.730599","Item Updated"
"a0WM0000005j99lMAA","4e4ae105c43d4d000100553f","4d8b92cc4eb68a1b2c0005ed","Chelsea Location","531 West 26th Street","","New York","NY","10001","United States","America/New_York","2126757490","","","-74.003658","40.750053","Item Updated"
"a0WM0000005j99mMAA","4e5ce6c0f0973400010001db","4d8b92c54eb68a1b2c0004d5","Primary Location","210 11th Avenue Suite 303","","New York","NY","10001","United States","America/New_York","(212) 941-1817","wwickiserg@aol.com","(212) 625-0601","-73.986581","40.730599","Item Updated"
"a0WM0000005j99nMAA","4e5cea10c5766f00010002ff","4d8b92ce4eb68a1b2c000620","Primary Location","521 West 26th Street","7th Floor","New York","NY","10001","US","America/New_York","212.628.4000","info@hollistaggart.com","","-74.00369","40.750216","Item Updated"
"a0WM0000005j99oMAA","4e5cf168b322ca00010004a4","4d8b92d44eb68a1b2c0006d8","Primary Location","555 East 2nd St.","","Boston","MA","02127","United States","America/New_York","617.464.4640","stephanie@lamontagnegallery.com","","-71.052787","42.342568","Item Updated"
"a0WM0000005j99pMAA","4e5d0315a9f53300010011b8","4d8b92c34eb68a1b2c000497","Primary Location","526 West 26th Street","Suite 417","New York","NY","10001","United States","America/New_York","+1 (212) 255-5560","rwfa@rickwesterfineart.com","","-74.004408","40.750167","Item Updated"
"a0WM0000005j99qMAA","4e668a6462090d00010027e6","4e668a4662090d0001002769","Chelsea Location","514 West 24th Street, 2nd Floor","","New York","NY","10011","United States","America/New_York","","","","-73.986581","40.730599","Item Updated"
"a0WM0000005j99rMAA","4e7b9bfd92112b00010068eb","4e7b9b8392112b000100682b","Vincent Vallarino Fine Art","113 E. 60th Street","Floor 3","New York","New York","10022","US","America/New_York","212-628-0722","","","-73.968599","40.76343","Item Updated"
"a0WM0000005j99sMAA","4e8cc75115a49b000100417e","4e8cc6d5a5b2760001009163","D. Wigmore Fine Art","730 5th Avenue","Suite #602","New York","New York","10019","United States","America/New_York","2125811657","","","-73.969778","40.76871","Item Updated"
"a0WM0000005j95iMAA","51dd69f98b3b81e2290002c2","4dd2940beff5fa00010044ff","Hong Kong","50 Connaught Road Central, 17th Floor","","Hong Kong","","","","Asia/Hong_Kong","+852 3758 2180","","","114.162813","22.279328","Item Updated"
"a0WM0000005j95jMAA","51dd6c3b275b24c9d40002b5","5155d49bb88851486f000118","New York | 526 W 22nd","526 W 22nd St","","New York","New York","10011","","America/New_York","212-243-0200	","","","-74.006016","40.747348","Item Updated"
"a0WM0000005j95kMAA","51dd6ca9275b249b8b00029a","5155d49bb88851486f000118","Los Angeles | North Orange Grove","1062 North Orange Grove","","Los Angeles","California","90046","","America/Los_Angeles","323-654-1830","","","-118.242727","34.053717","Item Updated"
"a0WM0000005j95lMAA","51dd6d3a8b3b8123d10002e1","50776cfdfdab6100020001d3","Kinderhook","25 Broad Street","","Kinderhook","New York","12106","USA","America/New_York","1 212 645 1701","","","-73.703292","42.392364","Item Updated"
"a0WM0000005j95mMAA","51df262f275b24d4280001d1","50776cf6fdab61000200016a","Primary Location","36-38 AVENUE MATIGNON","","Paris","","75008","France","Europe/Paris","33 1 42 89 89 00","","","2.312904","48.870414","Item Updated"
"a0WM0000005j95nMAA","51df28758b3b81bcd40008bf","50776d02fdab61000200021c","Primary Location","P.O. Box 97","","South Kent","Connecticut","06785","","America/New_York","1 917 270 8044","","","-73.470679","41.679539","Item Updated"
"a0WM0000005j95oMAA","51df2aa8275b24cff50001f1","511be70392dc9afe750001b9","Primary Location","980 Madion Avenue","","New York","New York","10075","","America/Chicago","212.249.6100","","","-93.926884","39.685287","Item Updated"
"a0WM0000005j95pMAA","51df2b6d275b24d428000203","51534c5e79393aa92f000168","Primary Location","5, quai Malaquais 75006 Paris","","Paris","","75006","France","Europe/Paris","33 01 43 54 51 16","","","2.352133","48.856506","Item Updated"
"a0WM0000005j95qMAA","51e05c53275b2481ae000315","51534eef79393ae7ef00002f","Primary Location","Mommsenstrasse 59","","Berlin","","D 10629","Germany","Europe/Berlin","49 30 33 09 40 10 ","","","13.38886","52.517036","Item Updated"
"a0WM0000005j95rMAA","51e05db48b3b8152ce00036d","5153536975db6c3334000337","New location","45 Conduit St","","London","","W1S 2YN","England","Europe/London","44 0 207 494 4664","","","-0.142305","51.511767","Item Updated"
"a0WM0000005j95sMAA","51e05f458b3b8152ce000384","51756dd95109cdcf8c000075","Primary Location","8678 Melrose Ave","","Los Angeles","","90069","California","America/Los_Angeles","310 657 1711","","","-118.382331","34.081456","Item Updated"
"a0WM0000005j95tMAA","51e06232275b2471810003d3","519e90b58b3b81b486000127","Primary Location","23 Rue du Départ","","Paris","","75014","France","Europe/Paris","33 23345907","","","2.323257","48.842122","Item Updated"
"a0WM0000005j95uMAA","51e063058b3b81b52800041c","51912372a0134c6130000091","Primary Location","Kaiserstrasse 58/60","","Mönchengladbach","","D 41601","Germany","Europe/Berlin","+49-2161-20 07 62 ","","","6.412723","51.166846","Item Updated"
"a0WM0000005j95vMAA","51e064f9275b24c4f4000478","50a3aa4fdd95d4afcd000522","Primary Location","Lange Kievitstraat 48","","Antwerp","","2018","Belgium","Europe/Brussels","32 484 599 228","","","4.41792","51.212956","Item Updated"
"a0WM0000005j95wMAA","51e0668c8b3b81bd0b00038f","5153558775db6c3334000356","Primary Location","77, rue du Faubourg Saint Honoré","","Paris","","75008","France","Europe/Paris","33 0 1 56 43 66 70","","","2.314462","48.871605","Item Updated"
"a0WM0000005j95xMAA","51e068148b3b81bd0b0003a9","51535613cd56cccda700017e","Primary Location","44 rue la Condamine","","Paris","","75017","France ","Europe/Paris","33 1 58 59 15 90","","","2.322427","48.886491","Item Updated"
"a0WM0000005j95yMAA","51e068ee275b2407470003ea","515c05191b12b0244a0029c5","Berlin","Fasanenstrasse 72 ","","Berlin","","10719","Germany","Europe/Berlin","+49.30.882 76 16","","","13.327437","52.501887","Item Updated"
"a0WM0000005j95zMAA","51e069b4275b24fe1d00041a","5177fbc33ded129f3200028e","Primary Location","2011 Tower Drive","","Glenview","Illinois","60026","","America/Chicago","8477240660","","","-87.824564","42.089381","Item Updated"
"a0WM0000005j960MAA","51e06ad1275b24c4f40004ab","5176b087a2cb606784000001","Primary location","1215 N Highland Ave","","Los Angeles","California","90038","","America/Los_Angeles","323 464 1097","","","-118.338711","34.092921","Item Updated"
"a0WM0000005j961MAA","51e06d668b3b81b528000497","51dacae38b3b819ddc00010b","Primary location","Schöne Aussicht 6","","Frankfurt","","60311","Germany","Europe/Berlin","49 0 69 29 92 54 80","","","8.690769","50.109557","Item Updated"
"a0WM0000005j962MAA","51e6c03e8b3b81290d000308","51912367a0134c6130000019","521 W 21st St","521 W 21st St","","New York","New York","10011","","America/New_York","","","","-74.005677","40.746737","Item Updated"
"a0WM0000005j963MAA","51e811cb8b3b81091d0006e4","517ae9d597eba124730000e6","Auckland Location","McColl & Roxburgh Streets","","Newmarket, Auckland","","","New Zealand","Pacific/Auckland","6495205880","","","174.780618","-36.868374","Item Updated"
"a0WM0000005j964MAA","51eff1968b3b81076100052b","51deb738275b245ec1000363","Primary Location","401 Broadway","Suite 803","New York","NY","10013","United States","America/New_York","212-285-0960","info@artiscontemporary.org","","-73.782636","40.911539","Item Updated"
"a0WM0000005j965MAA","51fbba1a275b2448ab00030e","51fbb9c8275b2448ab000305","Mauricio Pontual Galeria de Arte","Avenida Atlântica, 4240","Lojas : 101/102  (térreo)","Rio de Janeiro ","RJ","22070-002","Brasil","America/Sao_Paulo","+5521 2521-9349 ","","","-43.209373","-22.911014","Item Updated"
"a0WM0000005j966MAA","51fcd3e6139b21416f0003af","51fcd3799c18dbdb2f000347","Progetti","travessa do comércio 22 arco do telles centro","","Rio de Janeiro","RJ","20010-080","Brasil","America/Sao_Paulo","+55 21 2221 9893","","","-43.209373","-22.911014","Item Updated"
